,cast_id,character,credit_id,gender,id,name,order,movie_id
7,39,President Lindberg,52fe420fc3a36847f8000bdb,2,8396,Tom Lister Jr.,7,18
8,119,Finger (voice),59766e6a92514157dd0184ba,2,12835,Vin Diesel,8,18
9,40,Fog,52fe420fc3a36847f8000bdf,2,7400,Lee Evans,9,18
10,41,David,52fe420fc3a36847f8000be3,2,8397,Charlie Creed-Miles,10,18
11,46,Right Arm,52fe420fc3a36847f8000bf7,2,183500,Tricky,11,18
12,48,General Staedert,52fe420fc3a36847f8000bff,2,12642,John Neville,12,18
13,42,Professor Pacoli,52fe420fc3a36847f8000be7,2,8398,John Bluthal,13,18
14,43,Mugger,52fe420fc3a36847f8000beb,2,2406,Mathieu Kassovitz,14,18
15,44,Mactilburgh,52fe420fc3a36847f8000bef,2,8399,Christopher Fairbank,15,18
16,45,Mr. Kim,52fe420fc3a36847f8000bf3,0,8400,Kim Chan,16,18
17,108,Major Iceborg,5506e966c3a36805810035c6,1,28897,Julie T. Wallace,17,18
18,107,General Tudor,5506e93b92514179fb00200e,2,10208,Al Matthews,18,18
19,49,Diva Plavalaguna,52fe420fc3a36847f8000c03,1,64210,Maïwenn,19,18
20,109,Flying Cop,550c90c49251414691003fae,2,33403,Mac McDonald,20,18
21,47,VIP Stewardess,52fe420fc3a36847f8000bfb,0,232174,Indra Ové,21,18
22,114,Stewardess,56e2121ac3a3686ff90007aa,1,1588721,Genevieve Maylam,22,18
23,115,Cop,579150c8c3a368357000249c,2,53246,Jason Salkey,23,18
24,116,Hefty Man,5880553dc3a368312c00567a,2,8445,Michael Culkin,24,18
25,117,Munro's Captain,596f96e09251412a730195b9,2,1202628,Hon Ping Tang,25,18
26,118,Ground Crew,5972277ec3a36813d7010160,2,1818315,Vincenzo Pellegrino,26,18
27,120,Neighbour,5976707292514147a30195c4,2,16792,Richard Leaf,27,18
28,122,Left Arm,597670b292514157f7038c54,0,1776773,Ivan Heng,29,18
29,123,President's Aide,597670bac3a3680d2b01bd1b,1,963257,Sonita Henry,30,18
30,124,Scientist's Aide,597670e29251417aa4015e6a,2,15740,Tim McMullan,31,18
31,125,Head Scientist,597670f692514157fb0380c2,0,1857410,George Khan,32,18
32,126,Head of Military,5976711292514106a803025e,0,1857411,John Hughes,33,18
33,127,Omar,59767121c3a3680d2b01bdb3,0,1857412,Roberto Bryce,34,18
34,128,Aziz,5976712992514157fb03810c,0,1857413,Said Talidi,35,18
35,129,Mondoshawan / Mangalore Aknot / Airport Guard,59767136c3a3685da40373db,0,240745,Clifton Lloyd Bryan,36,18
36,130,Mondoshawan,5976714092514147a30196af,0,1857414,Justin Lee Burrows,37,18
37,131,Mondoshawan,5976714a92514157f7038d22,2,179771,Richard Ashton,38,18
38,132,Mondoshawan,59767153c3a3680cb70195a0,0,1857415,Jerome St. John Blake,39,18
39,133,Mondoshawan / Ground Crew,5976715a92514157f7038d32,0,1857416,Kevin Molloy,40,18
40,134,Mactilburgh's Assistant,59767161c3a3685da4037409,0,1402694,Bill Reimbold,41,18
41,135,Staedert's Captain,5976716892514157f7038d4d,0,1857418,Colin Brooks,42,18
42,136,Mactilburgh's Technician,5976716fc3a3685d7f037313,0,1211876,Anthony Chinn,43,18
43,137,Chief NY Cop,597671b6c3a3685dba031e92,0,17072,Sam Douglas,44,18
44,138,NY Cop,597671cac3a3685d7f03736f,0,1395429,Derek Ezenagu,45,18
45,139,Flying Cop,597671d5c3a368221c0168b9,2,62498,David Kennedy,46,18
46,140,Flying Cop,5976720492514157ec038e7e,0,45438,David Barrass,47,18
47,141,Flying Cop / Military Technician,5976721892514157fb03821b,0,126316,Roger Monk,48,18
48,142,Flying Cop,59767252c3a3685ded038435,0,1857422,Mark Seaton,49,18
49,143,Flying Cop,5976725bc3a3685d7f03741e,0,1338974,Jean-Luc Caron,50,18
50,144,Flying Cop,59767263c3a36821db019412,0,1162833,Riz Meedin,51,18
51,145,Flying Cop,5976726bc3a3680d2b01bf63,0,1857423,Jerry Ezekiel,52,18
52,146,Stewardess,5976728292514157ec038f08,0,1857424,Rachel Willis,53,18
53,147,Stewardess,59767292c3a3680d2b01bf9e,0,1857425,Natasha Brice,54,18
54,148,Check-in Attendant,5976729ac3a3680d2b01bfab,0,1857427,Sophia Goth,55,18
55,149,Warship Captain,597672a592514157dd0189a5,2,36901,Martin McDougall,56,18
56,150,Diva's Manager,597672bb92514106a8030447,0,1768180,Pete Dunwell,57,18
57,151,Cop,597672c492514157fb0382cb,0,1857429,Paul Priestley,58,18
58,152,Ruby Rhod Assistant,597672d792514157fb0382f2,2,1600365,Stewart Harvey-Wilson,59,18
59,153,Ruby Rhod Assistant,597672ecc3a3680d2b01bff3,0,1735717,David Fishley,60,18
60,154,Ruby Rhod Assistant,597672ffc3a368221c0169b0,0,1364322,Carlton Chance,61,18
61,155,Diva's Assistant,5976730692514157f7038f24,0,1427818,Gin Clarke,62,18
62,156,Human Aknot,5976730d92514157fb038354,0,1857430,Vladimir McCrary,63,18
63,157,Mangalore Akanit,59767314c3a3685ded0384d7,0,1857431,Aron Paramor,64,18
64,158,Mangalore Kino,5976731e92514157ec038fd4,0,33186,Alan Ruscoe,65,18
65,159,Airport Cop,5976732692514147a30198e9,2,64102,Christopher Adamson,66,18
66,160,Tawdry Girl,5976732f9251417aa4016117,0,937052,Ève Salvail,67,18
67,161,Shuttle Pilot,5976733692514157f7038f6a,0,1857432,Kaleem Janjua,68,18
68,162,Shuttle Co-Pilot,5976733ec3a3685dba031fe3,0,1857433,Tyrone Tyrell,69,18
69,163,Shuttle Mechanic,59767354c3a3680d2b01c035,0,1435006,Kevin Brewerton,70,18
70,164,Baby Ray,59767367c3a36821db0194fc,0,1857434,Ian Beckett,71,18
71,165,Emperor Kodar Japhet,5976736e9251417aa4016193,0,1230490,Sonny Caldinez,72,18
72,166,Princess Achen,5976737692514157f7038fbf,0,1563988,Zeta Graff,73,18
73,167,Roy von Bacon,5976737dc3a3685d7f0374f3,0,1857435,Eddie Ellwood,74,18
74,168,Fhloston Hostess,5976739992514157ec03907f,0,1857436,Yui,75,18
75,169,Fhloston Hostess,597673a2c3a3685da403764e,0,1857437,Laura De Palma,76,18
76,170,Police Chief,597673be92514157dd018b3d,2,987,Lenny McLean,77,18
77,171,Fhloston Commander,597673d5c3a3685d7f037555,0,192895,Robert Oates,78,18
78,172,Fhloston Captain,597673e292514157ec0390d5,2,36900,John Sharian,79,18
79,173,Hotel Manager,597673f7c3a3685dba03207d,0,1857438,Fred Williams,80,18
80,174,Zorg's Secretary,597674009251417aa401623a,0,1857439,Sibyl Buck,81,18
81,175,Scientist,5976740892514106e202d867,0,1857440,Sarah Carrington,82,18
82,176,Scientist,597674109251417aa401624b,0,213392,Ali Yassine,83,18
83,177,Scientist,5976741ec3a3685da40376e1,0,202759,Sean Buckley,84,18
84,178,Military Technician,59767427c3a3680d2b01c132,0,1857441,Dane Messam,85,18
85,179,Military Technician,5976742d9251417aa401626b,0,1857442,Nathan Hamlett,86,18
86,180,Military Technician,5976743692514106a803063b,0,554284,Cecil Cheng,87,18
87,181,Lab Guard,5976744792514157f70390c8,0,1857443,Scott Woods,88,18
88,182,Lab Guard,5976744f92514157dd018bc2,0,1857444,Leon Dekker,89,18
89,183,Staedert's Technician,59767456c3a3685da4037714,0,1857445,David Garvey,90,18
90,184,Staedert's Technician,5976745e9251417aa40162aa,0,1857446,Stanley Kowalski,91,18
91,185,Staedert's Technician,5976748392514106a8030683,0,1857449,Omar Williams,92,18
92,186,Robot Barman,5976748cc3a3685dba032102,0,1857450,Robert Clapperton,93,18
93,187,Warship Technician,597674b3c3a3680cb70198f8,0,1857451,Robert Alexander,94,18
94,188,TV Stewardess,597674bbc3a3685ded038690,0,234685,Mia Frye,95,18
95,189,Power Operator,597674cdc3a3680d2b01c1f7,0,1857452,Leo Williams,96,18
96,190,Power Operator,597674d8c3a3685dba032149,0,1857453,C. Keith Martin,97,18
97,191,Zorg's Man,597674e1c3a3685ded0386c6,0,1857454,J.D. Dawodu,98,18
98,192,Zorg's Man,597674e9c3a3680cb701993d,0,1857455,Patrick Nicholls,99,18
99,193,Zorg's Man,597674f392514157ec03921b,0,1857456,Shaun Davis,100,18
100,194,Zorg's Man,597674ff92514106e202d981,0,1857457,Roy Garcia,101,18
101,195,Zorg's Man,59767508c3a36821db0196ce,0,1857458,Alex Georgijev,102,18
102,196,Burger Assistant,597675129251417aa4016389,1,84440,Marie Guillard,103,18
103,197,Burger Assistant,5976751a92514106a803072c,1,1596096,Renee Montemayor,104,18
104,198,Burger Assistant,597675219251417aa401639b,0,1857459,Stina Richardson,105,18
105,199,Glamorous Alien Diva at Event,5976753992514147a3019b63,1,1748085,Kristen Fick,106,18
106,200,Mondoshawan #3,5976755d92514106a8030769,0,19375,François Guillaume,107,18
107,201,Japanese Hostess,5976756992514106e202d9d6,0,1467173,Anita Koh,108,18
108,202,Glamorous Japanese Girl,59767572c3a368221c016c27,0,1857460,Kamay Lau,109,18
109,203,Stewardess,5976757ac3a36821db019777,0,1857461,Tracy Redington,110,18
110,204,VIP Lounge Worker,5976758292514106a8030795,0,1857462,Gito Santana,111,18
111,205,Bodyguard,5976758b9251417aa40163d6,2,138401,Frank Senger,112,18
112,206,Mangalor alien,5976759492514157f7039229,0,1551797,Joss Skottowe,113,18
113,207,Afro Scott,5976759dc3a368221c016c5a,0,1857463,Roger Wright,114,18
114,227,Priest,599308f59251417c420122bd,2,47547,John Bennett,115,18
0,10,Maria,52fe420fc3a36847f8000c87,1,75,Brigitte Helm,0,19
1,28,Johann 'Joh' Fredersen,52fe420fc3a36847f8000cdb,2,73,Alfred Abel,1,19
2,9,Freder Fredersen,52fe420fc3a36847f8000c83,2,74,Gustav Fröhlich,2,19
3,11,"C.A. Rotwang, the inventor",52fe420fc3a36847f8000c8b,2,77,Rudolf Klein-Rogge,3,19
4,12,Der Schmale,52fe420fc3a36847f8000c8f,2,78,Fritz Rasp,4,19
5,13,Josaphat - Joseph,52fe420fc3a36847f8000c93,0,79,Theodor Loos,5,19
6,14,No. 11811 - Georgy,52fe420fc3a36847f8000c97,2,80,Erwin Biswanger,6,19
7,15,Grot,52fe420fc3a36847f8000c9b,2,81,Heinrich George,7,19
8,16,Jan,52fe420fc3a36847f8000c9f,2,82,Olaf Storm,8,19
9,19,Arbeiterfrau,52fe420fc3a36847f8000cad,2,2350,Helene Weigel,9,19
10,21,Frau im Wagen,52fe420fc3a36847f8000cb5,1,20534,Margarete Lanner,10,19
11,17,Marinus,52fe420fc3a36847f8000ca3,0,83,Hanns Leo Reich,11,19
12,22,Kreativer Mensch,52fe420fc3a36847f8000cb9,0,20535,Fritz Alberti,12,19
13,20,Zeremonienmeister,52fe420fc3a36847f8000cb1,2,20533,Heinrich Gotho,13,19
14,30,Working Woman (uncredited),56b2a655c3a36806ee000328,1,47173,Grete Berger,14,19
15,33,Working Man (uncredited),56b2a7d9c3a36806f80002f8,2,5028,Curt Siodmak,15,19
16,34,Son in Eternal Gardens (uncredited),56b2a80f92514114eb00033e,0,50893,Rolf von Goth,16,19
17,35,Woman of Eternal Gardens (uncredited),56b2a83d92514114e800033a,1,1288145,Helen von Münchofen,17,19
18,31,Working Man Who Causes Explosion of M-Machine (uncredited),56b2a75f92514114e8000311,0,29129,Georg John,18,19
19,36,Working Man (uncredited),56b2a89c92514114e5000363,0,1531781,Arthur Reinhardt,19,19
20,44,Working Woman (uncredited),57f54434c3a36831cb00017e,0,1689706,Henrietta Siodmak,20,19
0,5,Ann,52fe420fc3a36847f8000d33,1,98,Sarah Polley,0,20
1,6,Laurie,52fe420fc3a36847f8000d37,1,99,Amanda Plummer,1,20
2,7,Don,52fe420fc3a36847f8000d3b,2,100,Scott Speedman,2,20
3,8,Neighbor Ann,52fe420fc3a36847f8000d3f,1,101,Leonor Watling,3,20
4,9,Ann's Mother,52fe420fc3a36847f8000d43,1,102,Deborah Harry,4,20
5,10,Lee,52fe420fc3a36847f8000d47,2,103,Mark Ruffalo,5,20
6,14,Hairdresser,52fe420fc3a36847f8000d5d,1,2319,Maria de Medeiros,6,20
7,15,Dr. Thompson,52fe420fc3a36847f8000d61,2,2320,Julian Richings,7,20
8,16,Penny,52fe420fc3a36847f8000d65,1,2321,Jessica Amlee,8,20
9,17,Patsy,52fe420fc3a36847f8000d69,0,2322,Kenya Jo Kennedy,9,20
10,18,Camille Martínez,52fe420fc3a36847f8000d6d,0,2323,Camille Martinez,10,20
11,19,Ann's Father,52fe420fc3a36847f8000d71,2,658,Alfred Molina,11,20
0,12,Captain Jack Sparrow,52fe420fc3a36847f8000ecb,2,85,Johnny Depp,0,22
1,5,Captain Hector Barbossa,52fe420fc3a36847f8000ea3,2,118,Geoffrey Rush,1,22
2,1,Will Turner,52fe420fc3a36847f8000e8f,2,114,Orlando Bloom,2,22
3,4,Elizabeth Swann,52fe420fc3a36847f8000e9f,1,116,Keira Knightley,3,22
4,13,Commodore James Norrington,52fe420fc3a36847f8000ecf,2,1709,Jack Davenport,4,22
5,14,Governor Weatherby Swann,52fe420fc3a36847f8000ed3,2,378,Jonathan Pryce,5,22
6,36,Joshamee Gibbs,52fe4210c3a36847f8000f33,2,2449,Kevin McNally,6,22
7,31,Anamaria,52fe4210c3a36847f8000f1b,1,8691,Zoe Saldana,7,22
8,15,Pintel,52fe420fc3a36847f8000ed7,2,1710,Lee Arenberg,8,22
9,16,Ragetti,52fe420fc3a36847f8000edb,2,1711,Mackenzie Crook,9,22
10,17,Lieutenant Gillette,52fe420fc3a36847f8000edf,0,1712,Damian O'Hare,10,22
11,38,Koehler,52fe4210c3a36847f8000f3b,2,12802,Treva Etienne,11,22
12,21,Twigg,52fe420fc3a36847f8000eef,0,1716,Michael Berry Jr.,12,22
13,20,Cotton,52fe420fc3a36847f8000eeb,2,1715,David Bailie,13,22
14,83,Cotton's Parrot (voice),52fe4210c3a36847f8000fef,2,21700,Christopher S. Capp,14,22
15,61,Marty,52fe4210c3a36847f8000f97,2,4030,Martin Klebba,15,22
16,22,Bo'sun,52fe420fc3a36847f8000ef3,2,1717,Isaac C. Singleton Jr.,16,22
17,18,Murtogg,52fe420fc3a36847f8000ee3,0,1713,Giles New,17,22
18,19,Mullroy,52fe420fc3a36847f8000ee7,2,1714,Angus Barnett,18,22
19,44,Lieutenant Theodore Groves,52fe4210c3a36847f8000f53,2,4031,Greg Ellis,19,22
20,39,Harbormaster,52fe4210c3a36847f8000f3f,2,9298,Guy Siner,20,22
21,40,Mr. Brown,52fe4210c3a36847f8000f43,2,155955,Ralph P. Martin,21,22
22,41,Estrella,52fe4210c3a36847f8000f47,0,59056,Paula J. Newman,22,22
23,42,Butler,52fe4210c3a36847f8000f4b,0,116234,Paul Keith,23,22
24,37,Young Will,52fe4210c3a36847f8000f37,2,1172661,Dylan Smith,24,22
25,35,Young Elizabeth,52fe4210c3a36847f8000f2f,1,82143,Lucinda Dryzek,25,22
26,52,Scarlett,52fe4210c3a36847f8000f73,1,2450,Lauren Maher,26,22
27,58,Giselle,52fe4210c3a36847f8000f8b,1,2452,Vanessa Branch,27,22
28,32,Frightened Sailor,52fe4210c3a36847f8000f1f,2,82636,Luke de Woolfson,28,22
29,43,Seedy Looking Prisoner,52fe4210c3a36847f8000f4f,2,74578,Michael Sean Tighe,29,22
30,45,Sentry,52fe4210c3a36847f8000f57,0,106514,Dustin Seavey,30,22
31,46,Steersman,52fe4210c3a36847f8000f5b,0,1269546,Christian Martin,31,22
32,48,Grapple,52fe4210c3a36847f8000f63,2,57252,Trevor Goddard,32,22
33,49,Jacoby,52fe4210c3a36847f8000f67,2,88032,Vince Lozano,33,22
34,53,Sailor / Edinburgh,52fe4210c3a36847f8000f77,0,1077834,Matthew Bowyer,34,22
35,54,Mallot,52fe4210c3a36847f8000f7b,2,931645,Brye Cooper,35,22
36,50,Seedy Prisoner #2,52fe4210c3a36847f8000f6b,2,60941,Ben Wilson,36,22
37,51,Seedy Prisoner #3,52fe4210c3a36847f8000f6f,0,1269548,Antonio Valentino,37,22
38,55,Seedy Prisoner #4,52fe4210c3a36847f8000f7f,0,1269549,Mike Babcock,38,22
39,56,Town Clerk,52fe4210c3a36847f8000f83,0,1269550,Owen Finnegan,39,22
40,57,Sailor,52fe4210c3a36847f8000f87,0,1269551,Ian McIntyre,40,22
41,90,Crippled Man,53091444c3a3687b57000f41,2,67147,Israel Aduramo,41,22
42,59,Crying Boy,52fe4210c3a36847f8000f8f,0,1269553,Sam Roberts,42,22
43,60,Crying Boy,52fe4210c3a36847f8000f93,0,1269554,Ben Roberts,43,22
44,62,Moises: Jack's Crew,52fe4210c3a36847f8000f9b,0,1269555,Félix Castro,44,22
45,63,Kursar: Jack's Crew,52fe4210c3a36847f8000f9f,0,1269556,Mike Haberecht,45,22
46,64,Matelot: Jack's Crew,52fe4210c3a36847f8000fa3,0,1269557,Rudolph McCollum,46,22
47,65,Tearlach: Jack's Crew (as Gerard Reyes),52fe4210c3a36847f8000fa7,0,1269559,Gerard J. Reyes,47,22
48,66,Duncan: Jack's Crew,52fe4210c3a36847f8000fab,0,1269560,M. Scott Shields,48,22
49,67,Ladbroc: Jack's Crew (as Chris 'Sully' Sullivan),52fe4210c3a36847f8000faf,0,1269561,Christopher Sullivan,49,22
50,68,Crimp: Jack's Crew,52fe4210c3a36847f8000fb3,0,1269562,Craig Thomson,50,22
51,69,Quartetto: Jack's Crew,52fe4210c3a36847f8000fb7,0,1269602,Fred Toft,51,22
52,71,Ketchum: Barbossa's Crew,52fe4210c3a36847f8000fbf,0,1269604,Jerry Gauny,52,22
53,72,Maximo: Barbossa's Crew,52fe4210c3a36847f8000fc3,2,145555,Maxie J. Santillan Jr.,53,22
54,73,Monk: Barbossa's Crew (as Michael Lane),52fe4210c3a36847f8000fc7,0,1269605,Michael Earl Lane,54,22
55,75,Clubba: Barbossa's Crew,52fe4210c3a36847f8000fcf,0,1269607,David Patykewich,55,22
56,76,Scarus: Barbossa's Crew,52fe4210c3a36847f8000fd3,0,1269608,Tommy Schooler,56,22
57,80,Scratch: Barbossa's Crew,52fe4210c3a36847f8000fe3,2,182212,Finneus Egan,57,22
58,70,Weatherby: Barbossa's Crew,52fe4210c3a36847f8000fbb,0,1269603,D.P. FitzGerald,58,22
59,74,Dog Ear: Barbossa's Crew,52fe4210c3a36847f8000fcb,0,1269606,Tobias McKinney,59,22
60,77,Simbakka: Barbossa's Crew,52fe4210c3a36847f8000fd7,0,1269609,Michael A. Thompson,60,22
61,78,Hawksmoor: Barbossa's Crew,52fe4210c3a36847f8000fdb,2,1196317,Michael W. Williams,61,22
62,79,Katracho: Barbossa's Crew,52fe4210c3a36847f8000fdf,0,180394,Jose Zelaya,62,22
63,81,Nipperkin: Barbossa's Crew,52fe4210c3a36847f8000fe7,0,1269610,Don LaDaga,63,22
64,82,Lejon,52fe4210c3a36847f8000feb,2,1269611,LeJon,64,22
65,84,Pirate (uncredited),52fe4210c3a36847f8000ff3,0,1269612,Gregory Alosio,65,22
66,85,Pirate (uncredited),52fe4210c3a36847f8000ff7,2,59215,Jordi Caballero,66,22
67,86,Sailor (uncredited),52fe4210c3a36847f8000ffb,0,74666,Paul Gagné,67,22
68,87,Marine (uncredited),52fe4210c3a36847f8000fff,0,1146942,Joe Grisaffi,68,22
69,88,Barbossa's Crew (uncredited),52fe4210c3a36847f8001003,0,1269613,James McAuley,69,22
0,3,Beatrix 'The Bride' Kiddo,52fe4210c3a36847f800104d,1,139,Uma Thurman,0,24
1,4,O-Ren Ishii,52fe4210c3a36847f8001051,1,140,Lucy Liu,1,24
2,10,Vernita Green,52fe4210c3a36847f800106d,1,2535,Vivica A. Fox,2,24
3,9,Elle Driver,52fe4210c3a36847f8001069,1,589,Daryl Hannah,3,24
4,5,Bill,52fe4210c3a36847f8001055,2,141,David Carradine,4,24
5,6,Budd,52fe4210c3a36847f8001059,2,147,Michael Madsen,5,24
6,14,Sofie Fatale,52fe4210c3a36847f800107d,1,2539,Julie Dreyfus,6,24
7,12,Gogo Yubari,52fe4210c3a36847f8001075,1,2538,Chiaki Kuriyama,7,24
8,13,Hattori Hanzo,52fe4210c3a36847f8001079,2,2537,Sonny Chiba,8,24
9,35,Johnny Mo,52fe4210c3a36847f80010c3,0,240171,Gordon Liu Chia-Hui,9,24
10,11,Earl McGraw,52fe4210c3a36847f8001071,2,2536,Michael Parks,10,24
11,38,Buck,53adbe460e0a265986002691,2,2234,Michael Bowen,11,24
12,40,Tanaka,53e23f3a0e0a262b9100123a,2,2541,Jun Kunimura,12,24
13,110,Bald Guy (Sushi Shop),56a3c840c3a368389b003892,0,138435,Kenji Ohba,13,24
14,111,Proprietor,56a3c8c09251417214003464,1,545394,Yuki Kazamatsuri,14,24
15,39,Edgar McGraw,53adbf1f0e0a26597500281c,0,87312,James Parks,15,24
16,30,Charlie Brown,52fe4210c3a36847f80010af,0,58616,Sakichi Satô,16,24
17,112,Trucker,56a3c90d9251417202003831,0,58477,Jonathan Loughran,17,24
18,113,Tokyo Business Man,56a3c9c2925141720200384d,0,79458,Yoshiyuki Morishita,18,24
19,130,Crazy 88 #1 (Miki),56f2b6e192514126a50000d2,2,1594799,Tetsuro Shimaguchi,19,24
20,85,Crazy 88,5475dc75c3a368764e000ff3,2,2542,Kazuki Kitamura,20,24
21,86,Crazy 88,5475dc8d92514152730028f1,2,115659,Yôji Tanaka,21,24
22,88,Crazy 88,5475dcb7c3a368364c002e02,0,121751,Sô Yamanaka,23,24
23,132,Crazy 88 #6 (Girl),56f2c0b192514134eb0000ac,1,1594815,Julie Manase,24,24
24,56,Boss Ozawah,5475b93bc3a36859b90018da,0,2544,Akaji Maro,25,24
25,57,Boss Honda,5475b970c3a368364c0028ad,0,1369182,Goro Daimon,26,24
26,58,Boss Benta,5475b98bc3a368364c0028b6,2,9193,Shun Sugata,27,24
27,59,Boss Orgami,5475b9cfc3a3684df2000487,0,1389612,Zhang Jin Zhan,28,24
28,205,Young 88 (Spanked Boy),5741afb19251417179002500,0,1624147,Hu Xiaohui,29,24
29,25,Nikki Bell,52fe4210c3a36847f80010a5,0,4026,Ambrosia Kelley,30,24
30,84,"The 5, 6, 7, 8's",5475dc2992514166ba0009b1,0,1314989,Sachiko Fujii,31,24
31,114,Okinawa Airline Ticket Agent,56a3cabf925141720b0036dd,0,209417,Shu Lan Tuan,32,24
32,115,O-Ren (anime sequence) (voice),56a3cb01925141720b0036e3,0,31082,Ai Maeda,33,24
33,116,Boss Matsumoto (anime sequence) (voice),56a3cb27c3a368389e0035d7,0,1243811,Naomi Kusumi,34,24
34,117,Pretty Riki (anime sequence) (voice),56a3cb6ac3a36838960037a3,0,122726,Hikaru Midorikawa,35,24
35,208,Crazy 88,592e3daec3a368611b00407d,2,87662,Issei Takahashi,36,24
0,1,Staff Sgt. Sykes,52fe4210c3a36847f8001103,2,134,Jamie Foxx,0,25
1,2,Anthony Swofford,52fe4210c3a36847f8001107,2,131,Jake Gyllenhaal,1,25
2,3,D.I. Fitch,52fe4210c3a36847f800110b,2,132,Scott MacDonald,1,25
3,15,Kruger,52fe4210c3a36847f800114f,2,155,Lucas Black,3,25
4,4,Alan Troy,52fe4210c3a36847f800110f,2,133,Peter Sarsgaard,4,25
5,16,Ramon Escobar,52fe4210c3a36847f8001153,2,10964,Laz Alonso,5,25
6,17,Lt. Col. Kazinski,52fe4210c3a36847f8001157,2,2955,Chris Cooper,6,25
7,18,Fergus O'Donnell,52fe4210c3a36847f800115b,2,49271,Brian Geraghty,7,25
8,19,Poitier,52fe4210c3a36847f800115f,2,150194,Damion Poitier,8,25
9,20,Corporal Harrigan,52fe4210c3a36847f8001163,2,17697,John Krasinski,9,25
10,21,Julius,52fe4210c3a36847f8001167,2,107939,Jocko Sims,10,25
11,23,Branded Marine,52fe4210c3a36847f800116f,2,95698,Kevin Foster,12,25
12,24,Nurse,52fe4210c3a36847f8001173,0,1291645,Riad Galayini,13,25
13,25,Young Mr. Swofford,52fe4210c3a36847f8001177,0,1172840,Craig Coyne,14,25
14,26,Young Mrs. Swofford,52fe4210c3a36847f800117b,0,557545,Katherine Randolph,15,25
15,27,Swoff's Sister,52fe4210c3a36847f800117f,0,1291646,Honorine Bell,16,25
16,28,Mrs. Swofford,52fe4210c3a36847f8001183,1,81462,Dendrie Taylor,17,25
17,29,Mr. Swofford,53262c0e925141143900245a,2,62003,James Morrison,18,25
18,30,Bored Gunny,55d2db15c3a3684635000795,2,945062,Ming Lo,19,25
19,31,Major Lincoln,580cf06b925141701a01099f,2,352,Dennis Haysbert,20,25
0,29,Captain Benjamin L. Willard,52fe4210c3a36847f800135b,2,8349,Martin Sheen,0,28
1,30,Colonel Walter E. Kurtz,52fe4210c3a36847f800135f,2,3084,Marlon Brando,1,28
2,31,Lieutenant Colonel Bill Kilgore,52fe4210c3a36847f8001363,2,3087,Robert Duvall,2,28
3,34,Jay 'Chef' Hicks,52fe4210c3a36847f800136f,2,8351,Frederic Forrest,3,28
4,33,Lance B. Johnson,52fe4210c3a36847f800136b,2,8350,Sam Bottoms,4,28
5,32,Tyrone 'Clean' Miller,52fe4210c3a36847f8001367,2,2975,Laurence Fishburne,5,28
6,35,Chief Phillips,52fe4210c3a36847f8001373,2,8354,Albert Hall,6,28
7,36,Colonel Lucas,52fe4210c3a36847f8001377,2,3,Harrison Ford,7,28
8,38,Photojournalist,52fe4210c3a36847f800137b,2,2778,Dennis Hopper,8,28
9,39,General Corman,52fe4210c3a36847f800137f,2,3173,G. D. Spradlin,9,28
10,40,"Jerry, Civilian",52fe4210c3a36847f8001383,2,8346,Jerry Ziesmer,10,28
11,44,Lieutenant Richard M. Colby,52fe4210c3a36847f8001395,2,349,Scott Glenn,11,28
12,47,Kilgore's Gunner,570d23e3c3a36850810003d5,2,1739,James Keane,12,28
13,48,Mike from San Diego,570d2411c3a368508c0004da,2,1402117,Kerry Rossall,13,28
14,46,Miss May,52fe4211c3a36847f800139f,1,13023,Colleen Camp,14,28
15,50,Playmate of the Year,570d2470c3a3687e00000002,1,550106,Cynthia Wood,15,28
16,86,Playmate,57accb1ec3a3681f2e001317,1,1664821,Linda Carpenter,16,28
17,51,Soldier in Trench,570d24a0c3a3687e1100000a,2,14320,Jack Thibeau,17,28
18,43,Supply Sergeant,52fe4210c3a36847f8001391,2,80874,Tom Mason,18,28
19,53,Machine Gunner,570d24fc9251413982000015,2,159948,Damien Leake,19,28
20,54,AFRS Announcer,570d2560c3a3687e02000020,2,103853,Marc Coppola,20,28
21,52,Lieutenant Carlsen,570d24bfc3a3687e0600000d,0,1532851,Glenn Walken,21,28
22,55,Agent,570d258ec3a3687dfc000023,2,65553,Bill Graham,22,28
23,56,Johnny from Malibu / Mike from San Diego,570d2618925141398400003a,2,1391387,Jerry Ross,23,28
24,65,Soldier with Colby (uncredited),570d280e9251413991000066,2,43524,Charles Robinson,24,28
25,64,Soldier (uncredited),570d27dbc3a3687dfa000088,0,107323,Nick Nicholson,25,28
26,62,Soldier (uncredited),570d2796c3a3687dfc000086,0,1073850,Don Gordon Bell,26,28
27,63,Soldier (uncredited),570d27c1c3a3687dfc00008c,2,57925,Evan A. Lottman,27,28
28,66,Eagle Thrust Seven Helicopter Pilot (uncredited),570d28449251413993000099,2,8655,R. Lee Ermey,28,28
29,67,Extra (uncredited),570d287792514139930000a3,2,45581,Jim Gaines,29,28
30,68,Extra (uncredited),570d288ec3a3687e020000b3,2,6952,Charlie Sheen,30,28
31,69,TV Photographer (uncredited),570d28f0925141398c0000c7,2,7202,Vittorio Storaro,31,28
32,87,Director of TV Crew (uncredited),57accf25c3a368646c002279,2,1776,Francis Ford Coppola,32,28
33,70,Bit Part (uncredited),570d291c925141399100008e,0,107322,Henry Strzalkowski,33,28
